id	filename	md5	size	state
34610274-e1e7-4e0b-90cc-2032bbd4485c	932c39c5-f808-4fd7-ada8-896148e99965_gdc_realn_rehead.bam	245c86c7d914794b102896f8e3e60e3a	5331057226	validated
392502d7-8ee1-486f-abde-a05a9d07f145	dcd9cb21-a661-4367-8565-8e062ee54238_gdc_realn_rehead.bam	85d0731e8b9abd83d299efefb4d6a717	10569995553	validated
3b00c121-17f2-461e-8873-08d15c9ec9f4	caa76ec4-022c-44b9-b3e3-49596f77aebc_gdc_realn_rehead.bam	a360eee485ce0fc0946a61436b6945a1	5045043294	validated
3dc29392-b439-4bb3-93d7-f52ffceb3b9e	59e6c1a2-2045-49da-bca7-f8f0e1f0385d_gdc_realn_rehead.bam	901d8efad284828ee2695c00bfdd0d66	18923336632	validated
61b78f76-7110-4bfd-bfdc-fac5724d5cf7	c4c4f34c-5c96-4842-87b3-012fb6fa4240_gdc_realn_rehead.bam	df5cddbd3e7e2526d5bb59f6e919976b	9902611845	validated
86e3dba1-48fb-44cc-b046-8bc35963ce99	6d92f084-f148-4863-aac3-1b75c46a1a0f_gdc_realn_rehead.bam	baa51753b8373228b33def97dbc8fd99	15733490042	validated
a426d9c2-86b1-4db1-b49c-eceaa01273a9	6b71ee96-b0b1-49ac-b0c1-7d532dfd2703_gdc_realn_rehead.bam	5648d61e2761974fddeb1bf670adcd66	12634585912	validated
e31bd4a4-ecda-49b4-83b0-7f1496c2f9ae	1a82b649-5c23-409b-a971-3484fae41856_gdc_realn_rehead.bam	3bae097dc94ce2518abe6f34bbeb4395	4200628859	validated
